TICKER;DATE;CLOSE;VOL;LOG_PRICE;PROFITABILITY;LOG_PROFITABILITY;LOG_VOL;RELATIVE_PRICE
Система ао;05.01.2015;12.25;16528100.0;2.505525936990736;-0.00970088924818102;-0.009748249413660478;16.620572520662073;0.1771274547554871
Система ао;06.01.2015;12.37;11048000.0;2.5152741864043966;-0.01825396825396829;-0.01842262755303583;16.217759974071264;0.18174817096649978
Система ао;08.01.2015;12.6;20593200.0;2.533696813957432;-0.0007930214115780957;-0.000793336019395874;16.840471482178394;0.19060454370427415
Система ао;09.01.2015;12.61;10607500.0;2.534490149976828;0.03957131079967013;0.03880842702086922;16.177071856058618;0.1909896033885252
Система ао;12.01.2015;12.13;10072400.0;2.495681722955959;-0.009795918367346876;-0.009844214034777123;16.125309567976515;0.17250673854447443
Система ао;13.01.2015;12.25;11034800.0;2.505525936990736;-0.027777777777777752;-0.028170876966696335;16.2165644733583;0.1771274547554871
Система ао;14.01.2015;12.6;13316400.0;2.533696813957432;0.004784688995215351;0.004773278752657812;16.404506916276656;0.19060454370427415
Система ао;15.01.2015;12.54;13584500.0;2.5289235352047745;0.008849557522123849;0.008810629682154906;16.424439994865292;0.18829418559876776
Система ао;16.01.2015;12.43;8734600.0;2.5201129055226197;-0.004006410256410313;-0.004014457418661959;15.982802707714136;0.18405852907200615
Система ао;19.01.2015;12.48;7672200.0;2.5241273629412815;-0.0015999999999999658;-0.001601281366973768;15.853113964027315;0.18598382749326148
Система ао;20.01.2015;12.5;6353500.0;2.5257286443082556;-0.010292953285827456;-0.010346292054144373;15.664516400126725;0.18675394686176358
Система ао;21.01.2015;12.63;10612400.0;2.5360749363624;-0.07132352941176462;-0.07399485637960655;16.177533686706933;0.19175972275702735
Система ао;22.01.2015;13.6;56718600.0;2.6100697927420065;-0.0014684287812040803;-0.0014695079793599947;17.853612757231904;0.22911051212938002
Система ао;23.01.2015;13.62;26825100.0;2.611539300721366;0.055813953488372;0.054311989353739716;17.104848574339886;0.22988063149788213
Система ао;26.01.2015;12.9;13836000.0;2.5572273113676265;0.014150943396226393;0.014051753455650287;16.442784449039195;0.20215633423180593
Система ао;27.01.2015;12.72;23127200.0;2.543175557911976;0.025806451612903247;0.025479085300984968;16.95651997197284;0.1952252599152869
Система ао;28.01.2015;12.4;19919600.0;2.517696472610991;-0.026687598116169532;-0.02705017753302606;16.807214729597828;0.18290335001925298
Система ао;29.01.2015;12.74;19974400.0;2.5447466501440172;-0.04426106526631657;-0.0452704840466;16.80996201161854;0.195995379283789
Система ао;30.01.2015;13.33;23638600.0;2.5900171341906173;-0.05124555160142353;-0.05260526158913751;16.978391527090295;0.21871390065460147
Система ао;02.02.2015;14.05;32286300.0;2.642622395779755;-0.08766233766233764;-0.09174511363982871;17.29015354960961;0.24643819792067773
Система ао;03.02.2015;15.4;58529800.0;2.7343675094195836;-0.08059701492537312;-0.08403074885149191;17.88504658421048;0.2984212552945707
Система ао;04.02.2015;16.75;51580100.0;2.8183982582710754;0.033950617283950664;0.03338701603273719;17.75864649715154;0.3504043126684636
Система ао;05.02.2015;16.2;53542400.0;2.785011242238338;-0.018181818181818226;-0.01834913866819654;17.795984421349907;0.32922603003465534
Система ао;06.02.2015;16.5;26629800.0;2.803360380906535;-0.06250000000000007;-0.06453852113757129;17.097541447435212;0.34077782056218714
Система ао;09.02.2015;17.6;73765700.0;2.8678989020441064;-0.01345291479820619;-0.013544225107757149;18.116404411884115;0.3831343858298037
Система ао;10.02.2015;17.84;35542900.0;2.8814431271518632;-0.0005602240896359419;-0.0005603810737848736;17.38625097556104;0.39237581825182904
Система ао;11.02.2015;17.85;37292900.0;2.8820035082256483;-0.02883569096844383;-0.029259608701892793;17.434313517969994;0.39276087793608017
Система ао;12.02.2015;18.38;35793100.0;2.911263116927541;-0.024933687002652645;-0.0252497969664789;17.393265695364516;0.4131690412013862
Система ао;13.02.2015;18.85;25005500.0;2.93651291389402;-0.05985037406483787;-0.061716239858558355;17.034606358636022;0.43126684636118606
Система ао;16.02.2015;20.05;38490400.0;2.998229153752578;0.04973821989528792;0.04854081869999387;17.46591941751562;0.4774740084713131
Система ао;17.02.2015;19.1;60090500.0;2.9496883350525844;0.01487778958554735;0.014768200895350738;17.911362317127548;0.44089333846746254
Система ао;18.02.2015;18.82;23611600.0;2.9349201341572337;0.03577325261419915;0.0351482517491537;16.977248674660515;0.4301116673084328
Система ао;19.02.2015;18.17;26988400.0;2.89977188240808;-0.006017505470459487;-0.006035683617924154;17.110917702021723;0.40508278783211404
Система ао;20.02.2015;18.28;13724900.0;2.905807566026004;0.05542725173210167;0.05394566289171495;16.434722259358825;0.40931844435887565
Система ао;24.02.2015;17.32;21569100.0;2.851861903134289;-0.02202145680406553;-0.022267548660453107;16.886772292877318;0.37235271467077397
Система ао;25.02.2015;17.71;15528000.0;2.8741294517947424;-0.017748197448696632;-0.017907585420483714;16.558155403830984;0.3873700423565653
