TICKER;DATE;CLOSE;VOL;LOG_PRICE;PROFITABILITY;LOG_PROFITABILITY;LOG_VOL;RELATIVE_PRICE
Сургнфгз;05.01.2015;24.24;11315300.0;3.1880041612011136;0.03197194719471956;0.03147148373905471;16.241666350175983;0.004490271079328056
Сургнфгз;06.01.2015;25.015;16211000.0;3.2194756449401685;0.04997001798920647;0.048761609465756445;16.60120058212371;0.030267753201396977
Сургнфгз;08.01.2015;26.265;24125500.0;3.268237254405925;-0.02341519131924622;-0.023693682789146367;16.998779930363156;0.07184433726924996
Сургнфгз;09.01.2015;25.65;26443500.0;3.2445435716167785;-0.007797270955165665;-0.007827828620246792;17.090520939376045;0.051388657907866224
Сургнфгз;12.01.2015;25.45;17384800.0;3.2367157429965316;0.005893909626719141;0.005876608488985191;16.671106819187663;0.04473640445700977
Сургнфгз;13.01.2015;25.6;23346700.0;3.242592351485517;0.009179687499999978;0.00913781025363101;16.965966204468366;0.0497255945451522
Сургнфгз;14.01.2015;25.835;21930900.0;3.251730161739148;0.005999612928198087;0.00598168691425084;16.90340715922365;0.05754199234990854
Сургнфгз;15.01.2015;25.99;22386900.0;3.2577118486533987;0.006156213928434019;0.0061373418575331315;16.923986524321943;0.06269748877432223
Сургнфгз;16.01.2015;26.15;19716900.0;3.263849190510932;0.005736137667304097;0.00571974867278713;16.796986693970062;0.06801929153500742
Сургнфгз;19.01.2015;26.3;34324200.0;3.269568939183719;0.011406844106463905;0.01134227660393451;17.351361202718884;0.07300848162314985
Сургнфгз;20.01.2015;26.6;39456600.0;3.2809112157876537;0.06691729323308261;0.06477345594424311;17.490711891643237;0.08298686179943458
Сургнфгз;21.01.2015;28.38;40709700.0;3.3456846717318967;0.05532064834390417;0.05384465282956175;17.52197695125525;0.14219191751205715
Сургнфгз;22.01.2015;29.95;60338400.0;3.3995293245614584;-0.015859766277128477;-0.01598687813802367;17.915479274936597;0.1944121071012805
Сургнфгз;23.01.2015;29.475;47044800.0;3.3835424464234345;-0.03121289228159463;-0.03171039430660844;17.666610897165164;0.17861300515549644
Сургнфгз;26.01.2015;28.555;26271500.0;3.3518320521168263;0.0625109437926808;0.0606349218035599;17.08399525938449;0.14801263928155659
Сургнфгз;27.01.2015;30.34;49344600.0;3.4124669739203863;-0.04087013843111399;-0.0417287997429393;17.714338895364286;0.20738400133045065
Сургнфгз;28.01.2015;29.1;44610800.0;3.370738174177447;0.0010309278350514634;0.0010303967938964016;17.613486540142485;0.16614002993514054
Сургнфгз;29.01.2015;29.13;45035100.0;3.3717685709713434;0.06762787504291118;0.06543924821384525;17.622952743692686;0.16713786795276894
Сургнфгз;30.01.2015;31.1;86367200.0;3.4372078191851885;0.01929260450160765;0.019108861698046507;18.274118532067085;0.23266256444370534
Сургнфгз;02.02.2015;31.7;54972900.0;3.456316680883235;0.04069400630914835;0.03988780435725518;17.822350894494047;0.2526193247962747
Сургнфгз;03.02.2015;32.99;37189300.0;3.49620448524049;-0.023946650500151535;-0.024238032690127417;17.431531643460062;0.29552635955429907
Сургнфгз;04.02.2015;32.2;29439500.0;3.4719664525503626;0.058850931677018506;0.057184293422253465;17.19784786798507;0.269249958423416
Сургнфгз;05.02.2015;34.095;42431000.0;3.529150745972616;0.04120838832673416;0.040381950508754;17.563389785130806;0.332280059870281
Сургнфгз;06.02.2015;35.5;70086900.0;3.56953269648137;0.009859154929577505;0.00981087056425924;18.06524645864976;0.37901214036254777
Сургнфгз;09.02.2015;35.85;93792200.0;3.5793435670456293;0.02092050209205021;0.0207046733616912;18.35659225486851;0.39065358390154664
Сургнфгз;10.02.2015;36.6;35121100.0;3.6000482404073204;0.005464480874316823;0.0054496047675644645;17.374312647425203;0.41559953434225844
Сургнфгз;11.02.2015;36.8;37351800.0;3.6054978451748854;-0.008152173913043402;-0.008185584586439294;17.43589166115295;0.4222517877931148
Сургнфгз;12.02.2015;36.5;69878400.0;3.597312260588446;0.0027397260273972993;0.0027359798188748455;18.062267146574186;0.4122734076168302
Сургнфгз;13.02.2015;36.6;78593400.0;3.6000482404073204;-0.029098360655737836;-0.029530114128462175;18.179798284408154;0.41559953434225844
Сургнфгз;16.02.2015;35.535;32928200.0;3.5705181262788583;-0.009849444209933708;-0.009898270860346085;17.309839991455583;0.38017628471644754
Сургнфгз;17.02.2015;35.185;32832100.0;3.5606198554185124;-0.002415802188432595;-0.002418724946692172;17.306917253316907;0.3685348411774489
Сургнфгз;18.02.2015;35.1;23536700.0;3.55820113047182;-0.007122507122507123;-0.007147993265287284;16.974071463053413;0.3657076334608349
Сургнфгз;19.02.2015;34.85;29938600.0;3.551053137206533;-0.014777618364418954;-0.014887895133893173;17.214659175675425;0.3573923166472643
Сургнфгз;20.02.2015;34.335;12683100.0;3.5361652420726397;-0.003931847968545159;-0.003939598004080203;16.35578095658838;0.34026276401130884
Сургнфгз;24.02.2015;34.2;25756800.0;3.5322256440685598;-0.018128654970760365;-0.018294992419164803;17.064209227881552;0.33577249293198075
Сургнфгз;25.02.2015;33.58;25595100.0;3.5139306516493947;0.03379988088147722;0.03324121855584209;17.057911484879277;0.3151505072343255
Сургнфгз;26.02.2015;34.715;33166200.0;3.547171870205237;-0.014835085697825162;-0.014946226136677298;17.317041843009964;0.3529020455679362
Сургнфгз;27.02.2015;34.2;32065300.0;3.5322256440685598;0.067251461988304;0.06508661651988627;17.283285006516966;0.33577249293198075
Сургнфгз;02.03.2015;36.5;30859800.0;3.597312260588446;0.008767123287671241;0.008728915216485899;17.24496492399689;0.4122734076168302
Сургнфгз;03.03.2015;36.82;30032800.0;3.6060411758049318;-0.024986420423682827;-0.025303880310698648;17.217800675706165;0.42291701313820057
Сургнфгз;04.03.2015;35.9;21885500.0;3.580737295494233;0.0;0.0;16.901334875044803;0.3923166472642607
Сургнфгз;05.03.2015;35.9;29609200.0;3.580737295494233;-0.02270194986072417;-0.02296360678998107;17.203595681813425;0.3923166472642607
Сургнфгз;06.03.2015;35.085;20367200.0;3.557773688704252;-0.038050448909790535;-0.03879327138571318;16.82943632171023;0.36520871445202063
Сургнфгз;10.03.2015;33.75;30338400.0;3.518980417318539;0.010370370370370412;0.010316966970932269;17.227924794831594;0.3208049226675536
Сургнфгз;11.03.2015;34.1;26211400.0;3.529297384289471;0.008797653958944197;0.008759180089881554;17.081704988600276;0.3324463662065525
Сургнфгз;12.03.2015;34.4;15554200.0;3.5380565643793527;-0.012063953488372069;-0.012137313580751118;16.559841256583056;0.3424247463828371
Сургнфгз;13.03.2015;33.985;20843800.0;3.5259192507986015;-0.028100632632043498;-0.028503011395903246;16.852567099877895;0.32862132047230996
Сургнфгз;16.03.2015;33.03;29173100.0;3.4974162394026984;0.012715712988192603;0.012635547171539136;17.188757609766004;0.2968568102444703
Сургнфгз;17.03.2015;33.45;20729600.0;3.5100517865742376;0.019581464872944515;0.019392214532444944;16.847073188519094;0.310826542491269
Сургнфгз;18.03.2015;34.105;18572300.0;3.5294440011066825;0.011581879489810971;0.01151532293063158;16.737181781340613;0.33261267254282373
Сургнфгз;19.03.2015;34.5;19018200.0;3.5409593240373143;0.02101449275362323;0.020796733747429977;16.76090697337916;0.3457508731082654
Сургнфгз;20.03.2015;35.225;47800700.0;3.561756057784744;-0.01788502484031235;-0.018046894833969648;17.682550841705922;0.3698652918676202
Сургнфгз;23.03.2015;34.595;23685100.0;3.5437091629507744;0.03613238907356554;0.03549492435406126;16.98035671641256;0.3489106934974222
Сургнфгз;24.03.2015;35.845;22193900.0;3.5792040873048356;0.014227925791602678;0.014127658797184566;16.915328034310228;0.3904872775652752
Сургнфгз;25.03.2015;36.355;30264700.0;3.59333174610202;-0.044698115802503095;-0.04572787934603745;17.225492574818684;0.4074505238649591
Сургнфгз;26.03.2015;34.73;24582800.0;3.5476038667559826;0.010653613590555847;0.0105972637158377;17.0175575693655;0.35340096457675024
Сургнфгз;27.03.2015;35.1;18565400.0;3.55820113047182;0.016809116809116703;0.01666940703024872;16.73681019128095;0.3657076334608349
Сургнфгз;30.03.2015;35.69;23134900.0;3.574870537502069;-0.016531241244045848;-0.016669407030248714;16.956852857858742;0.38533178114086136
Сургнфгз;31.03.2015;35.1;34495800.0;3.55820113047182;0.025356125356125372;0.02503999161911926;17.356348135460344;0.3657076334608349
Сургнфгз;01.04.2015;35.99;27177100.0;3.5832411220909393;0.02806335093081406;0.027676790553285133;17.117885264894763;0.3953101613171462
Сургнфгз;02.04.2015;37.0;38292800.0;3.6109179126442243;-0.00837837837837844;-0.008413674277033791;17.460772446922487;0.42890404124397136
Сургнфгз;03.04.2015;36.69;15746900.0;3.6025042383671906;0.017443445080403398;0.017293054559301715;16.57215407846643;0.4185930483951438
Сургнфгз;06.04.2015;37.33;14706300.0;3.6197972929264925;0.0016072863648540659;0.0016059960625298382;16.503786531367034;0.4398802594378845
Сургнфгз;07.04.2015;37.39;13977400.0;3.6214032889890224;-0.018454132120887878;-0.01862653392849769;16.45295229750213;0.4418759354731415
Сургнфгз;08.04.2015;36.7;17621300.0;3.6027767550605247;0.0036784741144413624;0.003671725074252242;16.684618955546398;0.41892566106768675
Сургнфгз;09.04.2015;36.835;21893500.0;3.606448480134777;-0.022940138455273484;-0.023207358043837605;16.90170034707884;0.4234159321470148
Сургнфгз;10.04.2015;35.99;24528700.0;3.5832411220909393;0.022506251736593364;0.022256723083945683;17.015354418499292;0.3953101613171462
Сургнфгз;13.04.2015;36.8;21540900.0;3.6054978451748854;0.004076086956521894;0.004067802219325748;16.88546401154945;0.4222517877931148
Сургнфгз;14.04.2015;36.95;19052200.0;3.609565647394211;0.008119079837618325;0.00808629743135762;16.762693138433345;0.4272409778812573
Сургнфгз;15.04.2015;37.25;19400600.0;3.6176519448255684;0.04697986577181208;0.04590970130407795;16.780814551390353;0.437219358057542
Сургнфгз;16.04.2015;39.0;40359100.0;3.6635616461296463;-0.038461538461538464;-0.03922071315328127;17.513327453894806;0.4954265757525361
Сургнфгз;17.04.2015;37.5;39095500.0;3.624340932976365;-0.0027999999999999167;-0.002803927332734148;17.48151792881822;0.44553467487111253
Сургнфгз;20.04.2015;37.395;27889800.0;3.621537005643631;-0.005080893167535895;-0.005093844794406479;17.143771588548915;0.442042241809413
Сургнфгз;21.04.2015;37.205;20609200.0;3.6164431608492245;-0.020024190297003024;-0.02022739159870746;16.84124813600459;0.4357226010310992
Сургнфгз;22.04.2015;36.46;14670200.0;3.596215769250517;-0.02358749314317058;-0.023870131392532152;16.5013287832914;0.4109429569266589
Сургнфгз;23.04.2015;35.6;24198300.0;3.572345637857985;0.03370786516853921;0.033152207316900335;17.00179294072553;0.3823382670879761
Сургнфгз;24.04.2015;36.8;32625600.0;3.6054978451748854;-0.016032608695652074;-0.016162521397335282;17.30060781424262;0.4222517877931148
Сургнфгз;27.04.2015;36.21;16566100.0;3.58933532377755;0.005247169290251249;0.005233450865144993;16.622868996582348;0.4026276401130883
Сургнфгз;28.04.2015;36.4;18941900.0;3.594568774642695;0.002884615384615494;0.002880462865354309;16.756886957480678;0.40894728089140187
